Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price
Europe,Bosnia and Herzegovina,Household,Offline,M,3/1/2012,891681563,3/27/2012,7245,668.27
Europe,Kosovo,Beverages,Offline,M,6/8/2012,129169023,7/18/2012,2839,47.45
Europe,France,Cereal,Online,C,9/19/2012,764811360,9/30/2012,3532,205.7
Europe,Liechtenstein,Vegetables,Offline,C,10/17/2013,801925837,10/26/2013,6531,154.06
Europe,San Marino,Office Supplies,Offline,C,11/5/2013,881194770,12/5/2013,3969,651.21
Europe,Austria,Vegetables,Offline,C,8/17/2011,917835032,10/6/2011,6637,154.06
Europe,Switzerland,Fruits,Online,H,6/8/2014,159232509,7/14/2014,9293,9.33
Europe,Serbia,Vegetables,Online,L,10/31/2013,917639768,12/14/2013,8854,154.06
Europe,Lithuania,Fruits,Online,M,3/9/2011,965796363,3/19/2011,9461,9.33
Europe,Bosnia and Herzegovina,Baby Food,Online,L,7/16/2016,551118266,8/15/2016,6997,255.28
Europe,Albania,Office Supplies,Online,M,8/10/2016,849454581,9/6/2016,1342,651.21
Europe,Georgia,Cereal,Offline,M,12/14/2010,962560546,1/8/2011,1911,205.7
Europe,Liechtenstein,Vegetables,Offline,H,5/23/2011,927351081,6/2/2011,2647,154.06
Europe,Luxembourg,Household,Online,H,10/20/2010,840781390,11/13/2010,4752,668.27
Europe,Spain,Vegetables,Online,H,3/31/2017,722233331,4/6/2017,3747,154.06
Europe,Portugal,Meat,Online,H,11/21/2011,663080108,12/10/2011,8994,421.89
Europe,Poland,Cereal,Online,L,10/7/2011,439640080,11/2/2011,8124,205.7
Europe,Romania,Household,Offline,H,6/19/2014,765858924,7/21/2014,3530,668.27
Europe,Austria,Cereal,Online,M,5/13/2010,123544108,6/22/2010,8302,205.7
Europe,Latvia,Snacks,Offline,M,4/7/2017,569170606,4/13/2017,9085,152.58
Europe,San Marino,Personal Care,Online,L,1/6/2012,185947310,1/27/2012,4796,81.73
Europe,Poland,Vegetables,Online,H,7/19/2015,534709155,9/2/2015,1176,154.06
Europe,Netherlands,Office Supplies,Online,C,8/9/2014,138182103,8/16/2014,10,651.21
Europe,Bulgaria,Meat,Offline,H,9/10/2013,780590045,10/3/2013,2796,421.89
Europe,Greece,Fruits,Online,L,7/9/2017,643448483,7/25/2017,9560,9.33
Europe,Ireland,Office Supplies,Online,C,1/6/2011,144978606,2/19/2011,1246,651.21
Europe,Portugal,Household,Online,M,1/4/2014,444798934,1/20/2014,4744,668.27
Europe,Liechtenstein,Meat,Online,C,5/31/2017,543396508,6/5/2017,1957,421.89
Europe,Austria,Meat,Online,H,11/6/2013,866396272,11/16/2013,4765,421.89
Europe,Ireland,Cereal,Online,H,7/12/2016,946823489,8/30/2016,4966,205.7
Europe,San Marino,Cosmetics,Online,H,11/30/2012,228211200,12/3/2012,1620,437.2
Europe,Vatican City,Cereal,Online,M,6/9/2011,547587192,7/14/2011,2073,205.7
Europe,Italy,Clothes,Online,H,1/10/2010,689421546,1/31/2010,4011,109.28
Europe,Croatia,Meat,Online,M,12/21/2010,530882394,2/2/2011,8753,421.89
Europe,Slovakia,Snacks,Offline,M,6/10/2011,765552079,7/17/2011,2727,152.58
Europe,Sweden,Baby Food,Offline,M,5/26/2010,469974792,6/17/2010,4840,255.28
Europe,Slovenia,Personal Care,Offline,M,11/23/2014,700304019,12/21/2014,4376,81.73
Europe,Norway,Clothes,Online,H,4/14/2014,509356057,4/17/2014,8631,109.28
Europe,Armenia,Baby Food,Offline,M,2/10/2010,838788402,2/26/2010,4983,255.28
Europe,Bulgaria,Office Supplies,Offline,C,2/9/2014,200507199,2/25/2014,3391,651.21
Europe,Andorra,Meat,Online,M,10/3/2011,504973971,11/2/2011,1875,421.89
Europe,Armenia,Cereal,Offline,H,1/20/2010,477282845,2/4/2010,7455,205.7
Europe,Slovakia,Cosmetics,Online,L,3/1/2010,161399304,3/15/2010,496,437.2
Europe,Hungary,Office Supplies,Online,H,8/20/2011,204392325,9/26/2011,3086,651.21
Europe,Latvia,Cereal,Offline,M,6/28/2010,400904691,7/12/2010,5462,205.7
Europe,Belgium,Beverages,Offline,L,12/21/2016,244023358,1/22/2017,789,47.45
Europe,Moldova ,Cosmetics,Online,H,6/13/2013,830172288,7/29/2013,5283,437.2
Europe,Moldova ,Meat,Offline,L,5/13/2016,815755307,6/9/2016,8978,421.89
Europe,Austria,Clothes,Online,M,12/23/2015,870173251,12/30/2015,2457,109.28
Europe,Greece,Baby Food,Online,M,8/19/2013,444234168,9/27/2013,7617,255.28
Europe,Liechtenstein,Clothes,Offline,H,8/4/2016,545059049,8/8/2016,3940,109.28
Europe,United Kingdom,Baby Food,Offline,M,10/7/2015,530702579,11/9/2015,5541,255.28
Europe,Iceland,Personal Care,Offline,L,11/7/2013,546140086,12/19/2013,3843,81.73
Europe,Belarus,Vegetables,Offline,M,6/7/2017,215584218,6/21/2017,5016,154.06
Europe,Sweden,Cereal,Online,L,5/29/2016,407220542,7/4/2016,4463,205.7
Europe,Ireland,Vegetables,Online,L,4/24/2016,956969964,5/27/2016,7533,154.06
Europe,Slovenia,Fruits,Online,L,12/11/2014,399256312,1/5/2015,7670,9.33
Europe,Croatia,Snacks,Offline,M,3/3/2011,488815915,4/17/2011,347,152.58
Europe,Lithuania,Clothes,Offline,C,4/29/2012,530262696,5/11/2012,5370,109.28
Europe,Switzerland,Cosmetics,Online,L,2/26/2016,243521249,3/28/2016,2204,437.2
Europe,Iceland,Cosmetics,Online,M,1/27/2011,878614270,2/17/2011,342,437.2
Europe,Denmark,Vegetables,Offline,H,5/23/2014,954341828,7/11/2014,9809,154.06
Europe,Moldova ,Beverages,Online,H,9/12/2010,607620608,9/20/2010,7296,47.45
Europe,Cyprus,Personal Care,Online,L,1/2/2014,561534678,1/29/2014,9445,81.73
Europe,Hungary,Vegetables,Offline,L,1/6/2014,768676316,2/8/2014,7259,154.06
Europe,Norway,Cosmetics,Offline,L,12/9/2011,337354791,1/28/2012,9634,437.2
Europe,Norway,Meat,Offline,M,9/12/2012,917874085,9/23/2012,8194,421.89
Europe,Poland,Cereal,Online,C,9/8/2013,176050603,10/28/2013,6140,205.7
Europe,Lithuania,Meat,Offline,C,2/20/2010,930296790,3/26/2010,4348,421.89
Europe,Romania,Cereal,Online,L,9/14/2011,273940503,10/19/2011,3937,205.7
Europe,Greece,Fruits,Offline,C,5/28/2014,656244552,6/19/2014,6201,9.33
Europe,Macedonia,Household,Online,C,7/28/2014,666483724,8/31/2014,6199,668.27
Europe,Malta,Meat,Online,H,5/15/2016,422568786,6/17/2016,6349,421.89
Europe,Denmark,Vegetables,Online,L,8/26/2012,969195258,9/17/2012,5269,154.06
Europe,Netherlands,Office Supplies,Online,C,7/29/2011,857457864,9/16/2011,9691,651.21
Europe,Hungary,Vegetables,Online,M,6/5/2012,495631301,7/18/2012,7171,154.06
Europe,Slovakia,Office Supplies,Offline,H,6/23/2014,224647080,7/30/2014,6918,651.21
Europe,Armenia,Office Supplies,Offline,H,8/3/2014,883504474,9/8/2014,7462,651.21
Europe,Austria,Office Supplies,Offline,C,4/3/2015,575552117,4/26/2015,7516,651.21
Europe,Andorra,Baby Food,Offline,H,7/15/2013,141764247,8/29/2013,46,255.28
Europe,Italy,Vegetables,Offline,M,4/11/2016,608374631,4/12/2016,428,154.06
Europe,Portugal,Household,Online,L,1/17/2012,200432097,1/31/2012,1167,668.27
Europe,Romania,Snacks,Offline,M,8/21/2010,884462773,10/5/2010,1044,152.58
Europe,Czech Republic,Office Supplies,Offline,M,6/19/2010,885046851,7/19/2010,3886,651.21
Europe,Czech Republic,Vegetables,Online,M,6/14/2012,527079236,6/20/2012,3314,154.06
Europe,Denmark,Clothes,Online,C,11/9/2012,161812150,11/12/2012,2666,109.28
Europe,Hungary,Cosmetics,Offline,H,6/10/2013,689349019,7/23/2013,2548,437.2
Europe,Italy,Household,Offline,M,2/22/2011,677851569,3/2/2011,198,668.27
Europe,Hungary,Clothes,Offline,H,1/21/2015,538430345,3/10/2015,2359,109.28
Europe,Switzerland,Beverages,Online,H,1/30/2010,797461354,2/5/2010,5391,47.45
Europe,Switzerland,Cosmetics,Offline,C,9/10/2014,347609412,9/17/2014,4205,437.2
Europe,Russia,Personal Care,Offline,H,11/12/2011,473845756,12/16/2011,344,81.73
Europe,Belarus,Vegetables,Online,C,1/5/2011,180479466,1/12/2011,6740,154.06
Europe,Norway,Personal Care,Offline,M,1/14/2014,634033286,1/15/2014,3394,81.73
Europe,Ukraine,Cereal,Offline,L,4/14/2014,559183347,5/21/2014,3633,205.7
Europe,Armenia,Meat,Offline,M,11/9/2015,781416594,12/23/2015,7390,421.89
Europe,Denmark,Clothes,Offline,H,5/9/2012,713357150,6/3/2012,7088,109.28
Europe,Finland,Clothes,Online,L,4/22/2014,906794202,5/11/2014,9410,109.28
